A:\jill_046.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p_ch_s,p_ch_e,c_sound,sto_int,ch_dx,doppler_coef,speed_coef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,115,1480,1,0.74,13.336,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2.5,0,2.5,2.5,0,0,0,0,0,4.9,0,0,2.5,0,0,0,2.5,2.5,0,0,0,0,2.5,0,0,2.5,4.9,2.5,7.4,0,0,0,0,2.5,0,0,0,2.5,0,0,0,0,0,2.5,2.5,0,0,7.4,0,0,0,0,0,2.5,0,2.5,0,2.5,0,0,0,0,0,0,0,2.5,0,2.5,0,0,2.5,-2.5,0,2.5,0,0,4.9,0,2.5,2.5,0,2.5,4.9,2.5,0,0,0,2.5,0,0,0,0,2.5,2.5,0,0,0,0,2.5,0,0,0,0,4.9,2.5,2.5,4.9,2.5,7.4,0,0,0,4.9,2.5,4.9,0,4.9,7.4,4.9,4.9,7.4,7.4,4.9,7.4,2.5,9.9,2.5,2.5
1,0,-2.5,0,0,0,0,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,2.5,-7.4,2.5,2.5,0,0,0,2.5,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,2.5,0,2.5,2.5,2.5,0,0,0,0,0,2.5,0,2.5,2.5,2.5,0,0,0,-2.5,0,0,9.9,2.5,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,2.5,0,2.5,2.5,-2.5,0,0,0,0,0,2.5,0,2.5,2.5,4.9,2.5,0,0,-2.5,0,2.5,0,7.4,2.5,0,2.5,0,0,0,0,0,0,-4.9,0,0,0,-2.5,-2.5
2,0,0,2.5,-2.5,0,2.5,2.5,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,2.5,0,2.5,0,0,0,2.5,0,2.5,0,0,0,0,0,0,0,2.5,0,2.5,2.5,12.3,2.5,9.9,0,0,0,0,0,2.5,0,0,0,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0,2.5,0,2.5,0,2.5,0,0,7.4,0,0,7.4,7.4,0,0,0,0,2.5,2.5,0,-4.9,0,-4.9,2.5,2.5,4.9,0,-2.5,0,2.5,0,0,0,2.5,-2.5,-2.5,0,0,0,0,0,0,4.9,-7.4,-9.9,-9.9,-7.4,0,9.9,-7.4,0,0,-2.5,-2.5,-4.9,0,-4.9,-7.4,-7.4,-7.4,-7.4,-7.4,0,-7.4,-4.9,0
3,2.5,0,2.5,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,-2.5,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,2.5,2.5,2.5,0,2.5,0,-2.5,-2.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,2.5,2.5,0,2.5,2.5,4.9,0,0,0,0,2.5,4.9,2.5,0,0,2.5,0,0,0,2.5,0,0,-4.9,-4.9,0,-2.5,0,2.5,2.5,0,2.5,0,0,0,2.5,0,2.5,0,0,-7.4,0,0,-7.4,2.5,-7.4,-12.3,0,-4.9,0,0,0,0,2.5,0,-2.5,-2.5,-7.4,-7.4,-7.4,-7.4,-7.4,-7.4,-2.5,-7.4,0,-2.5
4,0,0,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5,2.5,0,0,0,0,0,2.5,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,7.4,0,0,0,0,0,2.5,0,0,0,2.5,9.9,4.9,0,2.5,0,0,0,0,2.5,0,2.5,0,2.5,7.4,2.5,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,2.5,2.5,0,0,0,0,2.5,2.5,0,9.9,0,2.5,0,0,0,0,0,2.5,0,0,0,2.5,7.4,7.4,7.4,4.9,2.5,4.9,7.4,4.9,2.5,4.9,2.5
5,0,2.5,2.5,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,2.5,7.4,0,0,0,9.9,0,0,0,4.9,2.5,9.9,0,2.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,2.5,0,0,7.4,0,0,0,0,0,0,0,0,0,2.5,2.5,0,2.5,2.5,2.5,4.9,4.9,4.9,7.4,7.4,0,4.9,2.5,0,0,9.9,0,4.9,2.5,2.5,7.4,4.9,9.9,0,0,0,0,0,0,0,7.4,7.4,2.5,0,4.9,7.4,0,2.5,7.4,4.9,4.9,0,2.5,4.9,9.9,9.9,4.9,14.8,14.8,9.9,9.9,2.5,0,0,0,0,9.9,7.4,9.9,9.9,12.3,14.8,12.3,12.3,7.4,9.9,14.8,9.9
6,0,0,4.9,2.5,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,4.9,-4.9,2.5,0,0,0,0,0,0,0,0,0,0,-2.5,0,2.5,0,2.5,2.5,0,0,0,0,0,0,0,0,0,7.4,4.9,0,2.5,0,0,0,4.9,2.5,2.5,0,0,7.4,2.5,2.5,2.5,0,2.5,4.9,2.5,2.5,0,0,2.5,0,0,2.5,0,-2.5,2.5,4.9,4.9,4.9,0,2.5,0,2.5,0,0,0,2.5,0,2.5,0,0,0,0,0,0,0,0,9.9,0,4.9,7.4,0,4.9,2.5,0,4.9,4.9,0,2.5,7.4,0,0,7.4,7.4,4.9,7.4,7.4,9.9,7.4,7.4,9.9,9.9,7.4,7.4
7,2.5,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5,0,0,0,0,0,-2.5,0,2.5,0,4.9,2.5,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5,7.4,2.5,4.9,9.9,4.9,7.4,7.4,9.9,2.5,2.5,2.5,0,9.9,2.5,2.5,2.5,0,0,0,0,2.5,0,-2.5,0,-4.9,0,0,2.5,2.5,0,4.9,4.9,0,4.9,7.4,4.9,4.9,0,2.5,0,0,0,2.5,0,0,0,0,2.5,0,0,0,2.5,0,0,2.5,0,0,0,-4.9,-2.5,0,0,0,0
8,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,0,2.5,0,0,0,-4.9,0,0,0,2.5,0,0,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,4.9,0,0,0,0,-4.9,-7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,-2.5,0,-7.4,0,2.5,-7.4,-2.5,-4.9,-4.9,0,0,0,-2.5,-4.9,0,0,-2.5,-2.5,-2.5,0,-4.9,-4.9,0,-4.9,-7.4,-4.9,-4.9,-2.5,0
9,-4.9,0,0,-7.4,2.5,0,2.5,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,4.9,4.9,2.5,2.5,0,0,2.5,0,0,2.5,2.5,0,2.5,2.5,0,4.9,0,0,0,2.5,2.5,0,2.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,7.4,0,-7.4,0,0,0,0,0,0,0,0,0,2.5,0,2.5,0,0,2.5,0,0,2.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,2.5,0,2.5,0,0,0,0,0,0,-4.9,0,0,0
